elapsed_s,value,temp,kind
617.772,5551730,33.2,raw
617.842,5551729,33.2,raw
618.036,5551729,33.2,raw
618.106,5551729,33.2,raw
618.299,5551730,33.2,raw
618.370,5551732,33.2,raw
618.566,5551735,33.2,raw
618.638,5551737,33.2,raw
618.832,5551738,33.2,raw
618.902,5551736,33.2,raw
619.096,5551733,33.2,raw
619.166,5551732,33.2,raw
619.360,5551735,33.2,raw
619.433,5551743,33.2,raw
619.628,5551754,33.2,raw
619.698,5551764,33.2,raw
619.892,5551770,33.2,raw
619.962,5551773,33.2,raw
620.157,5551773,33.2,raw
620.226,5551775,33.2,raw
620.423,5551777,33.2,raw
620.495,5551779,33.2,raw
620.689,5551781,33.2,raw
620.759,5551781,33.2,raw
620.952,5551781,33.2,raw
621.022,5551783,33.2,raw
621.217,5551788,33.2,raw
621.290,5551794,33.2,raw
621.485,5551802,33.2,raw
621.555,5551812,33.2,raw
621.749,5551821,33.2,raw
621.819,5551830,33.2,raw
622.013,5551839,33.2,raw
622.083,5551847,33.2,raw
622.280,5551852,33.2,raw
622.352,5551855,33.2,raw
622.545,5551856,33.2,raw
622.615,5551856,33.2,raw
622.810,5551855,33.2,raw
622.879,5551855,33.2,raw
623.073,5551855,33.2,raw
623.147,5551858,33.2,raw
623.342,5551863,33.2,raw
623.413,5551867,33.2,raw
623.606,5551870,33.2,raw
623.677,5551873,33.2,raw
623.870,5551874,33.2,raw
623.940,5551874,33.2,raw
624.137,5551875,33.2,raw
624.209,5551878,33.2,raw
624.403,5551882,33.2,raw
624.473,5551882,33.2,raw
624.667,5551879,33.2,raw
624.736,5551871,33.2,raw
624.930,5551858,33.2,raw
625.004,5551843,33.2,raw
625.200,5551827,33.2,raw
625.269,5551812,33.2,raw
625.463,5551798,33.2,raw
625.533,5551785,33.2,raw
625.726,5551774,33.2,raw
625.797,5551767,33.2,raw
625.994,5551763,33.2,raw
626.066,5551758,33.2,raw
626.259,5551753,33.2,raw
626.329,5551747,33.2,raw
626.524,5551740,33.2,raw
626.593,5551732,33.2,raw
626.787,5551725,33.2,raw
626.860,5551719,33.3,raw
627.056,5551714,33.3,raw
627.126,5551709,33.3,raw
627.320,5551705,33.3,raw
627.389,5551701,33.3,raw
627.583,5551695,33.3,raw
627.654,5551688,33.3,raw
627.851,5551681,33.2,raw
627.922,5551674,33.2,raw
628.117,5551668,33.2,raw
628.186,5551664,33.2,raw
628.380,5551662,33.2,raw
628.450,5551660,33.2,raw
628.644,5551659,33.2,raw
628.717,5551658,33.3,raw
628.913,5551658,33.3,raw
628.982,5551659,33.3,raw
629.177,5551662,33.3,raw
629.247,5551666,33.3,raw
629.440,5551670,33.3,raw
629.510,5551671,33.3,raw
629.708,5551669,33.2,raw
629.780,5551664,33.2,raw
629.973,5551659,33.2,raw
630.043,5551650,33.2,raw
630.237,5551639,33.2,raw
630.307,5551630,33.2,raw
630.501,5551623,33.2,raw
630.573,5551617,33.2,raw
630.770,5551612,33.2,raw
630.840,5551608,33.2,raw
631.034,5551604,33.2,raw
631.103,5551598,33.2,raw
631.297,5551592,33.2,raw
631.368,5551583,33.2,raw
631.565,5551574,33.2,raw
631.636,5551564,33.2,raw
631.830,5551555,33.2,raw
631.900,5551548,33.2,raw
632.094,5551543,33.2,raw
632.163,5551540,33.2,raw
632.358,5551538,33.2,raw
632.431,5551537,33.2,raw
632.627,5551536,33.2,raw
632.697,5551536,33.2,raw
632.891,5551537,33.2,raw
632.960,5551538,33.2,raw
633.155,5551541,33.2,raw
633.223,5551549,33.2,raw
633.421,5551557,33.2,raw
633.493,5551569,33.2,raw
633.687,5551584,33.2,raw
633.757,5551600,33.2,raw
633.951,5551615,33.2,raw
634.020,5551630,33.2,raw
634.215,5551643,33.2,raw
634.288,5551655,33.2,raw
634.484,5551665,33.2,raw
634.554,5551673,33.2,raw
634.747,5551680,33.2,raw
634.818,5551687,33.2,raw
635.011,5551693,33.2,raw
635.080,5551697,33.2,raw
635.279,5551700,33.2,raw
635.350,5551703,33.2,raw
635.544,5551707,33.2,raw
635.614,5551712,33.2,raw
635.807,5551717,33.2,raw
635.877,5551723,33.2,raw
636.072,5551731,33.2,raw
636.144,5551738,33.2,raw
636.341,5551744,33.2,raw
636.410,5551751,33.2,raw
636.604,5551755,33.2,raw
636.674,5551758,33.2,raw
636.868,5551759,33.2,raw
636.939,5551760,33.2,raw
637.135,5551760,33.2,raw
637.206,5551760,33.2,raw
637.401,5551759,33.2,raw
637.471,5551754,33.2,raw
637.663,5551748,33.2,raw
637.734,5551738,33.2,raw
637.928,5551726,33.2,raw
638.001,5551714,33.2,raw
638.198,5551703,33.2,raw
638.267,5551693,33.2,raw
638.461,5551684,33.2,raw
638.531,5551675,33.2,raw
638.725,5551667,33.2,raw
638.795,5551659,33.2,raw
638.993,5551651,33.2,raw
639.063,5551642,33.2,raw
639.257,5551632,33.2,raw
639.327,5551624,33.2,raw
639.522,5551617,33.2,raw
639.592,5551614,33.2,raw
639.786,5551613,33.2,raw
639.859,5551613,33.2,raw
640.054,5551614,33.2,raw
640.123,5551615,33.2,raw
640.317,5551613,33.2,raw
640.388,5551611,33.2,raw
640.581,5551610,33.2,raw
640.652,5551608,33.2,raw
640.849,5551607,33.2,raw
640.921,5551607,33.2,raw
641.114,5551607,33.2,raw
641.185,5551607,33.2,raw
641.378,5551607,33.2,raw
641.448,5551606,33.2,raw
641.643,5551605,33.2,raw
641.715,5551603,33.2,raw
641.911,5551601,33.2,raw
641.980,5551599,33.2,raw
642.175,5551598,33.2,raw
642.245,5551597,33.2,raw
642.438,5551596,33.2,raw
642.509,5551595,33.2,raw
642.706,5551595,33.2,raw
642.778,5551595,33.2,raw
642.971,5551595,33.2,raw
643.041,5551595,33.2,raw
643.235,5551596,33.2,raw
643.306,5551601,33.2,raw
643.499,5551609,33.2,raw
643.572,5551619,33.2,raw
643.767,5551628,33.2,raw
643.838,5551634,33.2,raw
644.031,5551639,33.2,raw
644.102,5551642,33.2,raw
644.296,5551644,33.2,raw
644.366,5551645,33.2,raw
644.563,5551648,33.2,raw
644.634,5551651,33.2,raw
644.828,5551654,33.2,raw
644.898,5551657,33.2,raw
645.093,5551661,33.2,raw
645.162,5551664,33.2,raw
645.356,5551668,33.2,raw
645.429,5551674,33.2,raw
645.625,5551679,33.2,raw
645.695,5551688,33.2,raw
645.889,5551699,33.2,raw
645.958,5551710,33.2,raw
646.151,5551721,33.2,raw
646.222,5551733,33.2,raw
646.420,5551746,33.2,raw
646.492,5551759,33.2,raw
646.685,5551772,33.2,raw
646.755,5551785,33.2,raw
646.949,5551797,33.2,raw
647.019,5551808,33.2,raw
647.213,5551818,33.2,raw
647.286,5551828,33.2,raw
647.481,5551839,33.2,raw
647.551,5551848,33.2,raw
647.745,5551856,33.2,raw
647.816,5551862,33.2,raw
648.009,5551868,33.2,raw
648.079,5551872,33.2,raw
648.277,5551876,33.3,raw
648.348,5551880,33.3,raw
648.543,5551883,33.3,raw
648.612,5551883,33.3,raw
648.806,5551881,33.3,raw
648.875,5551877,33.3,raw
649.069,5551872,33.3,raw
649.142,5551866,33.3,raw
649.339,5551861,33.3,raw
649.408,5551856,33.3,raw
649.602,5551849,33.3,raw
649.672,5551841,33.3,raw
649.866,5551832,33.3,raw
649.936,5551822,33.3,raw
650.133,5551812,33.3,raw
650.205,5551804,33.3,raw
650.399,5551798,33.3,raw
650.468,5551793,33.3,raw
650.662,5551789,33.3,raw
650.732,5551784,33.3,raw
650.926,5551777,33.3,raw
651.000,5551770,33.3,raw
651.196,5551761,33.3,raw
651.266,5551753,33.3,raw
651.459,5551745,33.3,raw
651.529,5551736,33.3,raw
651.723,5551726,33.3,raw
651.792,5551714,33.3,raw
651.990,5551701,33.2,raw
652.062,5551687,33.2,raw
652.256,5551674,33.2,raw
652.325,5551663,33.2,raw
652.520,5551652,33.2,raw
652.589,5551642,33.2,raw
652.784,5551635,33.2,raw
652.856,5551632,33.3,raw
653.051,5551632,33.3,raw
653.122,5551635,33.3,raw
653.316,5551639,33.3,raw
653.385,5551642,33.3,raw
653.580,5551643,33.3,raw
653.649,5551644,33.3,raw
653.847,5551645,33.2,raw
653.919,5551648,33.2,raw
654.113,5551652,33.2,raw
654.183,5551657,33.2,raw
654.376,5551662,33.2,raw
654.446,5551665,33.2,raw
654.640,5551666,33.2,raw
654.713,5551666,33.2,raw
654.909,5551664,33.2,raw
654.979,5551662,33.2,raw
655.173,5551661,33.2,raw
655.243,5551660,33.2,raw
655.437,5551660,33.2,raw
655.507,5551660,33.2,raw
655.703,5551661,33.2,raw
655.776,5551662,33.2,raw
655.969,5551665,33.2,raw
656.039,5551670,33.2,raw
656.233,5551677,33.2,raw
656.303,5551686,33.2,raw
656.497,5551694,33.2,raw
656.570,5551702,33.2,raw
656.766,5551708,33.2,raw
656.836,5551713,33.2,raw
657.030,5551717,33.2,raw
657.100,5551720,33.2,raw
657.294,5551724,33.2,raw
657.363,5551728,33.2,raw
657.560,5551733,33.2,raw
657.633,5551739,33.2,raw
657.826,5551744,33.2,raw
657.896,5551749,33.2,raw
658.090,5551753,33.2,raw
658.160,5551756,33.2,raw
658.354,5551759,33.2,raw
658.427,5551761,33.2,raw
658.623,5551762,33.2,raw
658.693,5551764,33.2,raw
658.887,5551766,33.2,raw
658.957,5551768,33.2,raw
659.150,5551770,33.2,raw
659.220,5551771,33.2,raw
659.418,5551773,33.2,raw
659.489,5551774,33.2,raw
659.683,5551774,33.2,raw
659.754,5551774,33.2,raw
659.947,5551773,33.2,raw
660.017,5551772,33.2,raw
660.210,5551770,33.2,raw
660.284,5551767,33.2,raw
660.480,5551764,33.2,raw
660.550,5551761,33.2,raw
660.744,5551758,33.2,raw
660.814,5551756,33.2,raw
661.007,5551757,33.2,raw
661.077,5551759,33.2,raw
661.275,5551762,33.3,raw
661.346,5551765,33.3,raw
661.540,5551767,33.3,raw
661.610,5551767,33.3,raw
661.804,5551767,33.3,raw
661.874,5551765,33.3,raw
662.068,5551762,33.3,raw
662.141,5551759,33.2,raw
662.337,5551757,33.2,raw
662.407,5551756,33.2,raw
662.600,5551755,33.2,raw
662.670,5551754,33.2,raw
662.864,5551753,33.2,raw
662.934,5551752,33.2,raw
663.131,5551752,33.3,raw
663.204,5551756,33.3,raw
663.396,5551764,33.3,raw
663.467,5551776,33.3,raw
663.660,5551790,33.3,raw
663.731,5551807,33.3,raw
663.923,5551826,33.3,raw
663.998,5551845,33.3,raw
664.194,5551862,33.3,raw
664.263,5551877,33.3,raw
664.458,5551890,33.3,raw
664.528,5551902,33.3,raw
664.721,5551913,33.3,raw
664.791,5551925,33.3,raw
664.988,5551936,33.3,raw
665.060,5551947,33.3,raw
665.254,5551955,33.3,raw
665.323,5551963,33.3,raw
665.518,5551971,33.3,raw
665.588,5551979,33.3,raw
665.781,5551988,33.3,raw
665.854,5551998,33.3,raw
666.050,5552007,33.3,raw
666.120,5552016,33.3,raw
666.315,5552026,33.3,raw
666.384,5552036,33.3,raw
666.578,5552047,33.3,raw
666.647,5552061,33.3,raw
666.845,5552076,33.3,raw
666.916,5552091,33.3,raw
667.111,5552106,33.3,raw
667.180,5552121,33.3,raw
667.375,5552136,33.3,raw
667.444,5552145,33.3,raw
667.639,5552149,33.3,raw
667.711,5552149,33.3,raw
667.907,5552147,33.3,raw
667.978,5552141,33.3,raw
668.171,5552131,33.3,raw
668.241,5552118,33.3,raw
668.435,5552106,33.3,raw
668.505,5552095,33.3,raw
668.702,5552089,33.3,raw
668.774,5552087,33.3,raw
668.967,5552086,33.3,raw
669.038,5552085,33.3,raw
669.231,5552085,33.3,raw
669.301,5552084,33.3,raw
669.495,5552084,33.3,raw
669.568,5552083,33.3,raw
669.764,5552081,33.3,raw
669.834,5552079,33.3,raw
670.028,5552076,33.3,raw
670.098,5552071,33.3,raw
670.291,5552068,33.3,raw
670.361,5552066,33.3,raw
670.558,5552064,33.3,raw
670.630,5552061,33.3,raw
670.824,5552056,33.3,raw
670.894,5552047,33.3,raw
671.088,5552038,33.3,raw
671.158,5552026,33.3,raw
671.352,5552013,33.3,raw
671.425,5551999,33.3,raw
671.621,5551984,33.3,raw
671.690,5551970,33.3,raw
671.885,5551959,33.3,raw
671.955,5551951,33.3,raw
672.149,5551945,33.3,raw
672.218,5551942,33.3,raw
672.416,5551942,33.3,raw
672.488,5551945,33.3,raw
672.681,5551948,33.3,raw
672.751,5551950,33.3,raw
672.945,5551949,33.3,raw
673.015,5551946,33.3,raw
673.209,5551942,33.3,raw
673.282,5551937,33.3,raw
673.478,5551932,33.3,raw
673.548,5551927,33.3,raw
673.741,5551923,33.3,raw
673.812,5551920,33.3,raw
674.005,5551917,33.3,raw
674.075,5551913,33.3,raw
674.273,5551909,33.3,raw
674.345,5551904,33.3,raw
674.538,5551898,33.3,raw
674.608,5551891,33.3,raw
674.801,5551884,33.3,raw
674.872,5551879,33.3,raw
675.065,5551875,33.3,raw
675.139,5551873,33.3,raw
675.334,5551871,33.3,raw
675.404,5551872,33.3,raw
675.599,5551874,33.3,raw
675.668,5551878,33.3,raw
675.862,5551881,33.3,raw
675.931,5551883,33.3,raw
676.129,5551883,33.3,raw
676.201,5551881,33.3,raw
676.395,5551877,33.3,raw
676.465,5551872,33.3,raw
676.658,5551866,33.3,raw
676.729,5551859,33.3,raw
676.922,5551852,33.3,raw
676.996,5551846,33.3,raw
677.192,5551841,33.3,raw
677.262,5551835,33.3,raw
677.455,5551829,33.3,raw
677.525,5551824,33.3,raw
677.719,5551819,33.3,raw
677.789,5551813,33.3,raw
677.987,5551808,33.3,raw
678.058,5551803,33.3,raw
678.252,5551799,33.3,raw
678.322,5551796,33.3,raw
678.516,5551794,33.3,raw
678.585,5551794,33.3,raw
678.780,5551794,33.3,raw
678.853,5551795,33.3,raw
679.049,5551796,33.3,raw
679.118,5551796,33.3,raw
679.312,5551796,33.3,raw
679.381,5551798,33.3,raw
679.576,5551801,33.3,raw
679.647,5551805,33.3,raw
679.843,5551810,33.3,raw
679.915,5551816,33.3,raw
680.109,5551824,33.3,raw
680.179,5551832,33.3,raw
680.372,5551842,33.3,raw
680.442,5551852,33.3,raw
680.637,5551863,33.3,raw
680.709,5551874,33.3,raw
680.905,5551885,33.3,raw
680.975,5551894,33.3,raw
681.169,5551903,33.3,raw
681.239,5551912,33.3,raw
681.433,5551919,33.3,raw
681.503,5551924,33.3,raw
681.700,5551928,33.3,raw
681.771,5551930,33.3,raw
681.965,5551930,33.3,raw
682.035,5551930,33.3,raw
682.229,5551927,33.3,raw
682.299,5551923,33.3,raw
682.494,5551918,33.3,raw
682.566,5551913,33.3,raw
682.762,5551907,33.3,raw
682.832,5551902,33.3,raw
683.026,5551898,33.3,raw
683.096,5551895,33.3,raw
683.290,5551891,33.3,raw
683.359,5551887,33.3,raw
683.557,5551882,33.3,raw
683.629,5551874,33.3,raw
683.822,5551863,33.3,raw
683.891,5551850,33.3,raw
684.086,5551835,33.3,raw
684.157,5551817,33.3,raw
684.350,5551798,33.3,raw
684.422,5551778,33.3,raw
684.618,5551758,33.3,raw
684.689,5551738,33.3,raw
684.882,5551718,33.3,raw
684.952,5551699,33.3,raw
685.146,5551684,33.3,raw
685.217,5551674,33.3,raw
685.414,5551667,33.3,raw
685.485,5551662,33.3,raw
685.679,5551660,33.3,raw
685.749,5551659,33.3,raw
685.943,5551656,33.3,raw
686.013,5551652,33.3,raw
686.207,5551647,33.3,raw
686.279,5551644,33.3,raw
686.476,5551642,33.3,raw
686.546,5551640,33.3,raw
686.740,5551639,33.3,raw
686.809,5551634,33.3,raw
687.004,5551625,33.3,raw
687.074,5551614,33.3,raw
687.270,5551602,33.3,raw
687.341,5551591,33.3,raw
687.536,5551585,33.3,raw
687.606,5551582,33.3,raw
687.800,5551581,33.3,raw
687.871,5551580,33.3,raw
688.064,5551580,33.3,raw
688.137,5551577,33.3,raw
688.333,5551575,33.3,raw
688.403,5551572,33.3,raw
688.597,5551569,33.3,raw
688.667,5551566,33.3,raw
688.860,5551563,33.3,raw
688.930,5551560,33.3,raw
689.127,5551556,33.3,raw
689.199,5551551,33.3,raw
689.392,5551543,33.3,raw
689.463,5551533,33.3,raw
689.656,5551521,33.3,raw
689.727,5551508,33.3,raw
689.921,5551495,33.3,raw
689.994,5551482,33.3,raw
690.190,5551473,33.3,raw
690.259,5551467,33.3,raw
690.454,5551462,33.3,raw
690.523,5551455,33.3,raw
690.717,5551447,33.3,raw
690.787,5551437,33.3,raw
690.984,5551427,33.3,raw
691.056,5551420,33.3,raw
691.250,5551415,33.3,raw
691.320,5551414,33.3,raw
691.514,5551413,33.3,raw
691.583,5551408,33.3,raw
691.778,5551399,33.3,raw
691.850,5551387,33.3,raw
692.046,5551373,33.3,raw
692.116,5551358,33.3,raw
692.310,5551344,33.3,raw
692.380,5551333,33.3,raw
692.574,5551324,33.3,raw
692.644,5551317,33.3,raw
692.841,5551312,33.3,raw
692.913,5551309,33.3,raw
693.107,5551307,33.3,raw
693.177,5551303,33.3,raw
693.370,5551298,33.3,raw
693.441,5551291,33.3,raw
693.634,5551283,33.3,raw
693.708,5551275,33.3,raw
693.903,5551269,33.3,raw
693.973,5551264,33.3,raw
694.167,5551260,33.3,raw
694.237,5551259,33.3,raw
694.431,5551257,33.3,raw
694.501,5551254,33.3,raw
694.698,5551253,33.3,raw
694.770,5551253,33.3,raw
694.964,5551252,33.3,raw
695.033,5551251,33.3,raw
695.228,5551249,33.3,raw
695.297,5551244,33.3,raw
695.491,5551238,33.3,raw
695.565,5551229,33.3,raw
695.760,5551218,33.3,raw
695.830,5551208,33.3,raw
696.024,5551197,33.3,raw
696.094,5551185,33.3,raw
696.287,5551172,33.3,raw
696.358,5551162,33.3,raw
696.555,5551153,33.3,raw
696.626,5551145,33.3,raw
696.820,5551139,33.3,raw
696.891,5551132,33.3,raw
697.084,5551125,33.3,raw
697.154,5551118,33.3,raw
697.348,5551111,33.3,raw
697.421,5551107,33.3,raw
697.617,5551105,33.3,raw
697.688,5551105,33.3,raw
697.881,5551106,33.3,raw
697.950,5551108,33.3,raw
698.145,5551108,33.3,raw
698.215,5551108,33.3,raw
698.412,5551106,33.3,raw
698.484,5551101,33.3,raw
698.677,5551094,33.3,raw
698.747,5551085,33.3,raw
698.941,5551076,33.3,raw
699.010,5551067,33.3,raw
699.205,5551058,33.3,raw
699.279,5551050,33.3,raw
699.474,5551041,33.3,raw
699.543,5551032,33.3,raw
699.737,5551024,33.3,raw
699.808,5551016,33.3,raw
700.001,5551011,33.3,raw
700.071,5551006,33.3,raw
700.269,5551003,33.3,raw
700.340,5551002,33.3,raw
700.534,5551002,33.3,raw
700.604,5551000,33.3,raw
700.798,5550998,33.3,raw
700.869,5550995,33.3,raw
701.062,5550989,33.3,raw
701.135,5550983,33.3,raw
701.330,5550976,33.3,raw
701.400,5550969,33.3,raw
701.595,5550961,33.3,raw
701.664,5550953,33.3,raw
701.859,5550944,33.3,raw
701.928,5550934,33.3,raw
702.125,5550924,33.3,raw
702.197,5550914,33.3,raw
702.391,5550905,33.3,raw
702.461,5550898,33.3,raw
702.655,5550892,33.3,raw
702.725,5550886,33.3,raw
702.919,5550883,33.3,raw
702.992,5550881,33.3,raw
703.187,5550879,33.3,raw
703.258,5550876,33.3,raw
703.452,5550871,33.3,raw
703.521,5550864,33.3,raw
703.715,5550858,33.3,raw
703.786,5550853,33.3,raw
703.982,5550850,33.3,raw
704.054,5550849,33.3,raw
704.248,5550849,33.3,raw
704.318,5550850,33.3,raw
704.512,5550852,33.3,raw
704.581,5550853,33.3,raw
704.776,5550853,33.3,raw
704.849,5550852,33.3,raw
705.045,5550850,33.3,raw
705.114,5550847,33.3,raw
705.308,5550847,33.3,raw
705.378,5550847,33.3,raw
705.572,5550847,33.3,raw
705.643,5550847,33.3,raw
705.839,5550846,33.3,raw
705.912,5550845,33.3,raw
706.105,5550843,33.3,raw
706.175,5550841,33.3,raw
706.369,5550840,33.3,raw
706.439,5550839,33.3,raw
706.633,5550839,33.3,raw
706.706,5550839,33.3,raw
706.901,5550839,33.3,raw
706.971,5550840,33.3,raw
707.166,5550841,33.3,raw
707.236,5550839,33.3,raw
707.429,5550838,33.3,raw
707.499,5550838,33.3,raw
707.696,5550838,33.3,raw
707.768,5550837,33.3,raw
707.962,5550839,33.3,raw
708.032,5550843,33.3,raw
708.225,5550848,33.3,raw
708.295,5550853,33.3,raw
708.489,5550857,33.3,raw
708.562,5550860,33.3,raw
708.758,5550860,33.3,raw
708.828,5550860,33.3,raw
709.022,5550860,33.3,raw
709.092,5550860,33.3,raw
709.286,5550859,33.3,raw
709.355,5550857,33.3,raw
709.553,5550851,33.3,raw
709.624,5550843,33.3,raw
709.818,5550836,33.3,raw
709.889,5550831,33.3,raw
710.082,5550828,33.3,raw
710.153,5550827,33.3,raw
710.346,5550827,33.3,raw
710.419,5550824,33.3,raw
710.615,5550819,33.3,raw
710.685,5550812,33.3,raw
710.878,5550803,33.3,raw
710.949,5550792,33.3,raw
711.142,5550780,33.3,raw
711.213,5550768,33.3,raw
711.410,5550757,33.3,raw
711.482,5550749,33.3,raw
711.676,5550743,33.3,raw
711.745,5550737,33.3,raw
711.939,5550735,33.3,raw
712.008,5550735,33.3,raw
712.203,5550735,33.3,raw
712.277,5550734,33.3,raw
712.472,5550733,33.3,raw
712.542,5550733,33.3,raw
712.736,5550734,33.3,raw
712.806,5550737,33.3,raw
713.000,5550743,33.3,raw
713.070,5550751,33.3,raw
713.267,5550761,33.3,raw
713.339,5550773,33.3,raw
713.532,5550786,33.3,raw
713.602,5550801,33.3,raw
713.797,5550818,33.3,raw
713.866,5550836,33.3,raw
714.060,5550854,33.3,raw
714.133,5550872,33.3,raw
714.329,5550888,33.3,raw
714.399,5550903,33.3,raw
714.592,5550915,33.3,raw
714.662,5550927,33.3,raw
714.857,5550939,33.3,raw
714.927,5550951,33.3,raw
715.123,5550962,33.3,raw
715.196,5550973,33.3,raw
715.389,5550984,33.3,raw
715.459,5550993,33.3,raw
715.653,5551001,33.3,raw
715.723,5551008,33.3,raw
715.917,5551014,33.3,raw
715.990,5551018,33.3,raw
716.186,5551022,33.3,raw
716.255,5551024,33.3,raw
716.449,5551026,33.3,raw
716.519,5551028,33.3,raw
716.714,5551029,33.3,raw
716.782,5551029,33.3,raw
716.981,5551027,33.3,raw
717.052,5551023,33.3,raw
717.246,5551018,33.3,raw
717.315,5551011,33.3,raw
717.510,5551003,33.3,raw
717.580,5550994,33.3,raw
717.774,5550985,33.3,raw
717.847,5550977,33.3,raw
718.042,5550969,33.3,raw
718.112,5550960,33.3,raw
718.306,5550951,33.3,raw
718.376,5550939,33.3,raw
718.570,5550925,33.3,raw
718.640,5550910,33.3,raw
718.837,5550898,33.3,raw
718.909,5550889,33.3,raw
719.103,5550882,33.3,raw
719.173,5550877,33.3,raw
719.366,5550874,33.3,raw
719.436,5550873,33.3,raw
719.630,5550872,33.3,raw
719.703,5550872,33.3,raw
719.899,5550873,33.3,raw
719.969,5550874,33.3,raw
720.163,5550875,33.3,raw
720.233,5550876,33.3,raw
720.427,5550876,33.3,raw
720.497,5550877,33.3,raw
720.694,5550880,33.3,raw
720.766,5550885,33.3,raw
720.960,5550890,33.3,raw
721.030,5550897,33.3,raw
721.223,5550903,33.3,raw
721.294,5550909,33.3,raw
721.487,5550915,33.3,raw
721.560,5550921,33.3,raw
721.756,5550927,33.3,raw
721.827,5550934,33.3,raw
722.020,5550938,33.3,raw
722.089,5550940,33.3,raw
722.284,5550940,33.3,raw
722.354,5550940,33.3,raw
722.551,5550940,33.3,raw
722.623,5550943,33.3,raw
722.817,5550951,33.3,raw
722.886,5550961,33.3,raw
723.080,5550971,33.3,raw
723.150,5550980,33.3,raw
723.344,5550988,33.3,raw
723.417,5550994,33.3,raw
723.613,5550998,33.3,raw
723.683,5551000,33.3,raw
723.877,5550999,33.3,raw
723.947,5550995,33.3,raw
724.140,5550989,33.3,raw
724.211,5550984,33.3,raw
724.408,5550981,33.3,raw
724.479,5550981,33.3,raw
724.673,5550983,33.3,raw
724.743,5550984,33.3,raw
724.938,5550985,33.3,raw
725.008,5550987,33.3,raw
725.201,5550990,33.3,raw
725.274,5550993,33.3,raw
725.470,5550996,33.3,raw
725.540,5551000,33.3,raw
725.734,5551003,33.3,raw
725.804,5551006,33.3,raw
725.998,5551009,33.3,raw
726.068,5551010,33.3,raw
726.265,5551011,33.3,raw
726.336,5551012,33.3,raw
726.530,5551013,33.3,raw
726.600,5551013,33.3,raw
726.794,5551011,33.3,raw
726.864,5551007,33.3,raw
727.058,5550999,33.3,raw
727.131,5550990,33.3,raw
727.327,5550983,33.3,raw
727.397,5550978,33.3,raw
727.590,5550976,33.3,raw
727.661,5550975,33.3,raw
727.854,5550975,33.3,raw
727.925,5550975,33.3,raw
728.122,5550977,33.3,raw
728.194,5550982,33.3,raw
728.387,5550990,33.3,raw
728.457,5550999,33.3,raw
728.651,5551005,33.3,raw
728.721,5551008,33.3,raw
728.915,5551008,33.3,raw
728.988,5551006,33.3,raw
729.184,5551002,33.3,raw
729.253,5550997,33.3,raw
729.448,5550991,33.3,raw
729.517,5550984,33.3,raw
729.711,5550977,33.3,raw
729.782,5550967,33.3,raw
729.978,5550956,33.3,raw
730.050,5550944,33.3,raw
730.244,5550932,33.3,raw
730.314,5550923,33.3,raw
730.508,5550917,33.3,raw
730.578,5550914,33.3,raw
730.772,5550913,33.3,raw
730.845,5550913,33.3,raw
731.040,5550914,33.3,raw
731.111,5550915,33.3,raw
731.305,5550917,33.3,raw
731.374,5550920,33.3,raw
731.568,5550922,33.3,raw
731.639,5550922,33.3,raw
731.835,5550921,33.3,raw
731.907,5550919,33.3,raw
732.101,5550914,33.3,raw
732.171,5550910,33.3,raw
732.365,5550906,33.3,raw
732.435,5550900,33.3,raw
732.629,5550892,33.3,raw
732.701,5550883,33.3,raw
732.897,5550874,33.3,raw
732.968,5550864,33.3,raw
733.161,5550853,33.3,raw
733.231,5550841,33.3,raw
733.425,5550831,33.3,raw
733.494,5550823,33.3,raw
733.693,5550815,33.3,raw
733.764,5550807,33.3,raw
733.958,5550798,33.3,raw
734.028,5550790,33.3,raw
734.222,5550782,33.3,raw
734.291,5550773,33.3,raw
734.486,5550763,33.3,raw
734.558,5550752,33.3,raw
734.755,5550739,33.3,raw
734.824,5550725,33.3,raw
735.018,5550713,33.3,raw
735.088,5550703,33.3,raw
735.282,5550694,33.3,raw
735.352,5550687,33.3,raw
735.549,5550682,33.3,raw
735.621,5550676,33.3,raw
735.815,5550670,33.3,raw
735.884,5550665,33.3,raw
736.078,5550658,33.3,raw
736.149,5550652,33.3,raw
736.342,5550645,33.3,raw
736.415,5550637,33.3,raw
736.611,5550628,33.3,raw
736.681,5550618,33.3,raw
736.875,5550608,33.3,raw
736.945,5550597,33.3,raw
737.139,5550588,33.3,raw
737.209,5550583,33.3,raw
737.407,5550581,33.3,raw
737.478,5550581,33.3,raw
737.671,5550580,33.3,raw
737.742,5550578,33.3,raw
737.935,5550575,33.3,raw
738.005,5550571,33.3,raw
738.200,5550569,33.3,raw
738.273,5550568,33.3,raw
738.469,5550568,33.3,raw
738.538,5550571,33.3,raw
738.732,5550577,33.3,raw
738.802,5550585,33.3,raw
738.995,5550593,33.3,raw
739.066,5550603,33.3,raw
739.263,5550611,33.3,raw
739.335,5550617,33.3,raw
739.528,5550620,33.3,raw
739.599,5550622,33.3,raw
739.792,5550623,33.3,raw
739.862,5550624,33.3,raw
740.056,5550625,33.3,raw
740.129,5550625,33.3,raw
740.325,5550626,33.3,raw
740.395,5550626,33.3,raw
740.589,5550627,33.3,raw
740.659,5550629,33.3,raw
740.853,5550632,33.3,raw
740.922,5550637,33.3,raw
741.119,5550642,33.3,raw
741.191,5550648,33.3,raw
